Index,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment
7533,782083,288,13,good
7534,782083,288,23,good
7535,782083,288,47,good
7536,782083,288,126,good
7537,782083,288,179,good
7538,782083,288,227,good
7539,782083,288,348,good
7540,782083,288,848,good
7541,782083,768,5,good
7542,782083,768,8,good
7543,782083,768,13,good
7544,782083,768,23,good
7545,782083,768,47,good
7546,782083,768,126,good
7547,782083,768,179,good
7548,782083,768,227,good
7549,782083,768,348,good
7550,782083,768,848,good
7551,782083,960,5,good
7552,782083,960,8,good
7553,782083,960,13,good
7554,782083,960,23,good
7555,782083,960,47,good
7556,782083,960,126,good
7557,782083,960,179,good
7558,782083,960,227,good
7559,782083,960,348,good
7560,782083,960,848,good
7561,782083,215,5,bad
7562,782083,215,8,bad
7563,782083,215,13,bad
7564,782083,215,23,bad
7565,782083,215,47,bad
7566,782083,215,126,bad
7567,782083,215,179,bad
7568,782083,215,227,bad
7569,782083,215,348,bad
7570,782083,215,848,bad
7571,782083,160,5,good
7572,782083,160,8,good
7573,782083,160,13,good
7574,782083,160,23,good
7575,782083,160,47,good
7576,782083,160,126,good
7577,782083,160,179,good
7578,782083,160,227,good
7579,782083,160,348,good
7580,782083,160,848,good
7581,782083,247,5,bad
7582,782083,247,8,bad
7583,782083,247,13,bad
7584,782083,247,23,bad
7585,782083,247,47,bad
7586,782083,247,126,bad
7587,782083,247,179,bad
7588,782083,247,227,bad
7589,782083,247,348,bad
7590,782083,247,848,bad
7591,782083,640,5,good
7592,782083,640,8,good
7593,782083,640,13,good
7594,782083,640,23,good
7595,782083,640,47,good
7596,782083,640,126,good
7597,782083,640,179,good
7598,782083,640,227,good
7599,782083,640,348,good
7600,782083,640,848,good
7601,815601,580,5,bad
7602,815601,580,8,bad
7603,815601,580,13,bad
7604,815601,580,23,bad
7605,815601,580,47,bad
7606,815601,580,126,bad
7607,815601,580,179,bad
7608,815601,580,227,bad
7609,815601,580,348,bad
7610,815601,580,848,bad
7611,815601,553,5,bad
7612,815601,553,8,bad
7613,815601,553,13,bad
7614,815601,553,23,bad
7615,815601,553,47,bad
7616,815601,553,126,bad
7617,815601,553,179,bad
7618,815601,553,227,bad
7619,815601,553,348,bad
7620,815601,553,848,bad
7621,815601,304,5,bad
7622,815601,304,8,bad
7623,815601,304,13,bad
7624,815601,304,23,bad
7625,815601,304,47,bad
7626,815601,304,126,bad
7627,815601,304,179,bad
7628,815601,304,227,bad
7629,815601,304,348,bad
7630,815601,304,848,bad
7631,815601,288,5,good
7632,815601,288,8,good
7633,815601,288,13,good
7634,815601,288,23,good
7635,815601,288,47,good
7636,815601,288,126,good
7637,815601,288,179,good
7638,815601,288,227,good
7639,815601,288,348,good
7640,815601,288,848,good
7641,815601,768,5,good
7642,815601,768,8,good
7643,815601,768,13,good
7644,815601,768,23,good
7645,815601,768,47,good
7646,815601,768,126,good
7647,815601,768,179,good
7648,815601,768,227,good
7649,815601,768,348,good
7650,815601,768,848,good
7651,815601,960,5,good
7652,815601,960,8,good
7653,815601,960,13,good
7654,815601,960,23,good
7655,815601,960,47,good
7656,815601,960,126,good
7657,815601,960,179,good
7658,815601,960,227,good
7659,815601,960,348,good
7660,815601,960,848,good
7661,815601,215,5,bad
7662,815601,215,8,bad
7663,815601,215,13,bad
7664,815601,215,23,bad
7665,815601,215,47,bad
7666,815601,215,126,bad
7667,815601,215,179,bad
7668,815601,215,227,bad
7669,815601,215,348,bad
7670,815601,215,848,bad
7671,815601,160,5,good
7672,815601,160,8,good
7673,815601,160,13,good
7674,815601,160,23,good
7675,815601,160,47,good
7676,815601,160,126,good
7677,815601,160,179,good
7678,815601,160,227,good
7679,815601,160,348,good
7680,815601,160,848,good
7681,815601,247,5,bad
7682,815601,247,8,bad
7683,815601,247,13,bad
7684,815601,247,23,bad
7685,815601,247,47,bad
7686,815601,247,126,bad
7687,815601,247,179,bad
7688,815601,247,227,bad
7689,815601,247,348,bad
7690,815601,247,848,bad
7691,815601,640,5,good
7692,815601,640,8,good
7693,815601,640,13,good
7694,815601,640,23,good
7695,815601,640,47,good
7696,815601,640,126,good
7697,815601,640,179,good
7698,815601,640,227,good
7699,815601,640,348,good
7700,815601,640,848,good
7701,970107,580,5,bad
7702,970107,580,8,bad
7703,970107,580,13,bad
7704,970107,580,23,bad
7705,970107,580,47,bad
7706,970107,580,126,bad
7707,970107,580,179,bad
7708,970107,580,227,bad
7709,970107,580,348,bad
7710,970107,580,848,bad
7711,970107,553,5,bad
7712,970107,553,8,bad
7713,970107,553,13,bad
7714,970107,553,23,bad
7715,970107,553,47,bad
7716,970107,553,126,bad
7717,970107,553,179,bad
7718,970107,553,227,bad
7719,970107,553,348,bad
7720,970107,553,848,bad
7721,970107,304,5,bad
7722,970107,304,8,bad
7723,970107,304,13,bad
7724,970107,304,23,bad
7725,970107,304,47,bad
7726,970107,304,126,bad
7727,970107,304,179,bad
7728,970107,304,227,bad
7729,970107,304,348,bad
7730,970107,304,848,bad
7731,970107,288,5,good
7732,970107,288,8,good
7733,970107,288,13,good
7734,970107,288,23,good
7735,970107,288,47,good
7736,970107,288,126,good
7737,970107,288,179,good
7738,970107,288,227,good
7739,970107,288,348,good
7740,970107,288,848,good
7741,970107,768,5,good
7742,970107,768,8,good
7743,970107,768,13,good
7744,970107,768,23,good
7745,970107,768,47,good
7746,970107,768,126,good
7747,970107,768,179,good
7748,970107,768,227,good
7749,970107,768,348,good
7750,970107,768,848,good
7751,970107,960,5,good
7752,970107,960,8,good
7753,970107,960,13,good
7754,970107,960,23,good
7755,970107,960,47,good
7756,970107,960,126,good
7757,970107,960,179,good
7758,970107,960,227,good
7759,970107,960,348,good
7760,970107,960,848,good
7761,970107,215,5,bad
7762,970107,215,8,bad
7763,970107,215,13,bad
7764,970107,215,23,bad
7765,970107,215,47,bad
7766,970107,215,126,bad
7767,970107,215,179,bad
7768,970107,215,227,bad
7769,970107,215,348,bad
7770,970107,215,848,bad
7771,970107,160,5,good
7772,970107,160,8,good
7773,970107,160,13,good
7774,970107,160,23,good
7775,970107,160,47,good
7776,970107,160,126,good
7777,970107,160,179,good
7778,970107,160,227,good
7779,970107,160,348,good
7780,970107,160,848,good
7781,970107,247,5,bad
7782,970107,247,8,bad
7783,970107,247,13,bad
7784,970107,247,23,bad
7785,970107,247,47,bad
7786,970107,247,126,bad
7787,970107,247,179,bad
7788,970107,247,227,bad
7789,970107,247,348,bad
7790,970107,247,848,bad
7791,970107,640,5,good
7792,970107,640,8,good
7793,970107,640,13,good
7794,970107,640,23,good
7795,970107,640,47,good
7796,970107,640,126,good
7797,970107,640,179,good
7798,970107,640,227,good
7799,970107,640,348,good
7800,970107,640,848,good
7801,1063782,580,5,bad
7802,1063782,580,8,bad
7803,1063782,580,13,bad
7804,1063782,580,23,bad
7805,1063782,580,47,bad
7806,1063782,580,126,bad
7807,1063782,580,179,bad
7808,1063782,580,227,bad
7809,1063782,580,348,bad
7810,1063782,580,848,bad
7811,1063782,553,5,bad
7812,1063782,553,8,bad
7813,1063782,553,13,bad
7814,1063782,553,23,bad
7815,1063782,553,47,bad
7816,1063782,553,126,bad
7817,1063782,553,179,bad
7818,1063782,553,227,bad
7819,1063782,553,348,bad
7820,1063782,553,848,bad
7821,1063782,304,5,bad
7822,1063782,304,8,bad
7823,1063782,304,13,bad
7824,1063782,304,23,bad
7825,1063782,304,47,bad
7826,1063782,304,126,bad
7827,1063782,304,179,bad
7828,1063782,304,227,bad
7829,1063782,304,348,bad
7830,1063782,304,848,bad
7831,1063782,288,5,good
7832,1063782,288,8,good
7833,1063782,288,13,good
7834,1063782,288,23,good
7835,1063782,288,47,good
7836,1063782,288,126,good
7837,1063782,288,179,good
7838,1063782,288,227,good
7839,1063782,288,348,good
7840,1063782,288,848,good
7841,1063782,768,5,good
7842,1063782,768,8,good
7843,1063782,768,13,good
7844,1063782,768,23,good
7845,1063782,768,47,good
7846,1063782,768,126,good
7847,1063782,768,179,good
7848,1063782,768,227,good
7849,1063782,768,348,good
7850,1063782,768,848,good
7851,1063782,960,5,good
7852,1063782,960,8,good
7853,1063782,960,13,good
7854,1063782,960,23,good
7855,1063782,960,47,good
7856,1063782,960,126,good
7857,1063782,960,179,good
7858,1063782,960,227,good
7859,1063782,960,348,good
7860,1063782,960,848,good
7861,1063782,215,5,bad
7862,1063782,215,8,bad
7863,1063782,215,13,bad
7864,1063782,215,23,bad
7865,1063782,215,47,bad
7866,1063782,215,126,bad
7867,1063782,215,179,bad
7868,1063782,215,227,bad
7869,1063782,215,348,bad
7870,1063782,215,848,bad
7871,1063782,160,5,good
7872,1063782,160,8,good
7873,1063782,160,13,good
7874,1063782,160,23,good
7875,1063782,160,47,good
7876,1063782,160,126,good
7877,1063782,160,179,good
7878,1063782,160,227,good
7879,1063782,160,348,good
7880,1063782,160,848,good
7881,1063782,247,5,bad
7882,1063782,247,8,bad
7883,1063782,247,13,bad
7884,1063782,247,23,bad
7885,1063782,247,47,bad
7886,1063782,247,126,bad
7887,1063782,247,179,bad
7888,1063782,247,227,bad
7889,1063782,247,348,bad
7890,1063782,247,848,bad
7891,1063782,640,5,good
7892,1063782,640,8,good
7893,1063782,640,13,good
7894,1063782,640,23,good
7895,1063782,640,47,good
7896,1063782,640,126,good
7897,1063782,640,179,good
7898,1063782,640,227,good
7899,1063782,640,348,good
7900,1063782,640,848,good
7901,1069534,580,5,bad
7902,1069534,580,8,bad
7903,1069534,580,13,bad
7904,1069534,580,23,bad
7905,1069534,580,47,bad
7906,1069534,580,126,bad
7907,1069534,580,179,bad
7908,1069534,580,227,bad
7909,1069534,580,348,bad
7910,1069534,580,848,bad
7911,1069534,553,5,bad
7912,1069534,553,8,bad
7913,1069534,553,13,bad
7914,1069534,553,23,bad
7915,1069534,553,47,bad
7916,1069534,553,126,bad
7917,1069534,553,179,bad
7918,1069534,553,227,bad
7919,1069534,553,348,bad
7920,1069534,553,848,bad
7921,1069534,304,5,bad
7922,1069534,304,8,bad
7923,1069534,304,13,bad
7924,1069534,304,23,bad
7925,1069534,304,47,bad
7926,1069534,304,126,bad
7927,1069534,304,179,bad
7928,1069534,304,227,bad
7929,1069534,304,348,bad
7930,1069534,304,848,bad
7931,1069534,288,5,good
7932,1069534,288,8,good
7933,1069534,288,13,good
7934,1069534,288,23,good
7935,1069534,288,47,good
7936,1069534,288,126,good
7937,1069534,288,179,good
7938,1069534,288,227,good
7939,1069534,288,348,good
7940,1069534,288,848,good
7941,1069534,768,5,good
7942,1069534,768,8,good
7943,1069534,768,13,good
7944,1069534,768,23,good
7945,1069534,768,47,good
7946,1069534,768,126,good
7947,1069534,768,179,good
7948,1069534,768,227,good
7949,1069534,768,348,good
7950,1069534,768,848,good
7951,1069534,960,5,good
7952,1069534,960,8,good
7953,1069534,960,13,good
7954,1069534,960,23,good
7955,1069534,960,47,good
7956,1069534,960,126,good
7957,1069534,960,179,good
7958,1069534,960,227,good
7959,1069534,960,348,good
7960,1069534,960,848,good
7961,1069534,215,5,bad
7962,1069534,215,8,bad
7963,1069534,215,13,bad
7964,1069534,215,23,bad
7965,1069534,215,47,bad
7966,1069534,215,126,bad
7967,1069534,215,179,bad
7968,1069534,215,227,bad
7969,1069534,215,348,bad
7970,1069534,215,848,bad
7971,1069534,160,5,good
7972,1069534,160,8,good
7973,1069534,160,13,good
7974,1069534,160,23,good
7975,1069534,160,47,good
7976,1069534,160,126,good
7977,1069534,160,179,good
7978,1069534,160,227,good
7979,1069534,160,348,good
7980,1069534,160,848,good
7981,1069534,247,5,bad
7982,1069534,247,8,bad
7983,1069534,247,13,bad
7984,1069534,247,23,bad
7985,1069534,247,47,bad
7986,1069534,247,126,bad
7987,1069534,247,179,bad
7988,1069534,247,227,bad
7989,1069534,247,348,bad
7990,1069534,247,848,bad
7991,1069534,640,5,good
7992,1069534,640,8,good
7993,1069534,640,13,good
7994,1069534,640,23,good
7995,1069534,640,47,good
7996,1069534,640,126,good
7997,1069534,640,179,good
7998,1069534,640,227,good
7999,1069534,640,348,good
8000,1069534,640,848,good
8001,1298783,580,5,bad
8002,1298783,580,8,bad
8003,1298783,580,13,bad
8004,1298783,580,23,bad
8005,1298783,580,47,bad
8006,1298783,580,126,bad
8007,1298783,580,179,bad
8008,1298783,580,227,bad
8009,1298783,580,348,bad
8010,1298783,580,848,bad
8011,1298783,553,5,bad
8012,1298783,553,8,bad
8013,1298783,553,13,bad
8014,1298783,553,23,bad
8015,1298783,553,47,bad
8016,1298783,553,126,bad
8017,1298783,553,179,bad
8018,1298783,553,227,bad
8019,1298783,553,348,bad
8020,1298783,553,848,bad
8021,1298783,304,5,bad
8022,1298783,304,8,bad
8023,1298783,304,13,bad
8024,1298783,304,23,bad
8025,1298783,304,47,bad
8026,1298783,304,126,bad
8027,1298783,304,179,bad
8028,1298783,304,227,bad
8029,1298783,304,348,bad
8030,1298783,304,848,bad
8031,1298783,288,5,good
8032,1298783,288,8,good
8033,1298783,288,13,good
8034,1298783,288,23,good
8035,1298783,288,47,good
8036,1298783,288,126,good
8037,1298783,288,179,good
8038,1298783,288,227,good
8039,1298783,288,348,good
8040,1298783,288,848,good
8041,1298783,768,5,good
8042,1298783,768,8,good
8043,1298783,768,13,good
8044,1298783,768,23,good
8045,1298783,768,47,good
8046,1298783,768,126,good
8047,1298783,768,179,good
8048,1298783,768,227,good
8049,1298783,768,348,good
8050,1298783,768,848,good
8051,1298783,960,5,good
8052,1298783,960,8,good
8053,1298783,960,13,good
8054,1298783,960,23,good
8055,1298783,960,47,good
8056,1298783,960,126,good
8057,1298783,960,179,good
8058,1298783,960,227,good
8059,1298783,960,348,good
8060,1298783,960,848,good
8061,1298783,215,5,bad
8062,1298783,215,8,bad
8063,1298783,215,13,bad
8064,1298783,215,23,bad
8065,1298783,215,47,bad
8066,1298783,215,126,bad
8067,1298783,215,179,bad
8068,1298783,215,227,bad
8069,1298783,215,348,bad
8070,1298783,215,848,bad
8071,1298783,160,5,good
8072,1298783,160,8,good
8073,1298783,160,13,good
8074,1298783,160,23,good
8075,1298783,160,47,good
8076,1298783,160,126,good
8077,1298783,160,179,good
8078,1298783,160,227,good
8079,1298783,160,348,good
8080,1298783,160,848,good
8081,1298783,247,5,bad
8082,1298783,247,8,bad
8083,1298783,247,13,bad
8084,1298783,247,23,bad
8085,1298783,247,47,bad
8086,1298783,247,126,bad
8087,1298783,247,179,bad
8088,1298783,247,227,bad
8089,1298783,247,348,bad
8090,1298783,247,848,bad
8091,1298783,640,5,good
8092,1298783,640,8,good
8093,1298783,640,13,good
8094,1298783,640,23,good
8095,1298783,640,47,good
8096,1298783,640,126,good
8097,1298783,640,179,good
8098,1298783,640,227,good
8099,1298783,640,348,good
8100,1298783,640,848,good
8101,1393369,580,5,bad
8102,1393369,580,8,bad
8103,1393369,580,13,bad
8104,1393369,580,23,bad
8105,1393369,580,47,bad
8106,1393369,580,126,bad
8107,1393369,580,179,bad
8108,1393369,580,227,bad
8109,1393369,580,348,bad
8110,1393369,580,848,bad
8111,1393369,553,5,bad
8112,1393369,553,8,bad
8113,1393369,553,13,bad
8114,1393369,553,23,bad
8115,1393369,553,47,bad
8116,1393369,553,126,bad
8117,1393369,553,179,bad
8118,1393369,553,227,bad
8119,1393369,553,348,bad
8120,1393369,553,848,bad
8121,1393369,304,5,bad
8122,1393369,304,8,bad
8123,1393369,304,13,bad
8124,1393369,304,23,bad
8125,1393369,304,47,bad
8126,1393369,304,126,bad
8127,1393369,304,179,bad
8128,1393369,304,227,bad
8129,1393369,304,348,bad
8130,1393369,304,848,bad
8131,1393369,288,5,good
8132,1393369,288,8,good
8133,1393369,288,13,good
8134,1393369,288,23,good
8135,1393369,288,47,good
8136,1393369,288,126,good
8137,1393369,288,179,good
8138,1393369,288,227,good
8139,1393369,288,348,good
8140,1393369,288,848,good
8141,1393369,768,5,good
8142,1393369,768,8,good
8143,1393369,768,13,good
8144,1393369,768,23,good
8145,1393369,768,47,good
8146,1393369,768,126,good
8147,1393369,768,179,good
8148,1393369,768,227,good
8149,1393369,768,348,good
8150,1393369,768,848,good
8151,1393369,960,5,good
8152,1393369,960,8,good
8153,1393369,960,13,good
8154,1393369,960,23,good
8155,1393369,960,47,good
8156,1393369,960,126,good
8157,1393369,960,179,good
8158,1393369,960,227,good
8159,1393369,960,348,good
8160,1393369,960,848,good
8161,1393369,215,5,bad
8162,1393369,215,8,bad
8163,1393369,215,13,bad
8164,1393369,215,23,bad
8165,1393369,215,47,bad
8166,1393369,215,126,bad
8167,1393369,215,179,bad
8168,1393369,215,227,bad
8169,1393369,215,348,bad
8170,1393369,215,848,bad
8171,1393369,160,5,good
8172,1393369,160,8,good
8173,1393369,160,13,good
8174,1393369,160,23,good
8175,1393369,160,47,good
8176,1393369,160,126,good
8177,1393369,160,179,good
8178,1393369,160,227,good
8179,1393369,160,348,good
8180,1393369,160,848,good
8181,1393369,247,5,bad
8182,1393369,247,8,bad
8183,1393369,247,13,bad
8184,1393369,247,23,bad
8185,1393369,247,47,bad
8186,1393369,247,126,bad
8187,1393369,247,179,bad
8188,1393369,247,227,bad
8189,1393369,247,348,bad
8190,1393369,247,848,bad
8191,1393369,640,5,good
8192,1393369,640,8,good
8193,1393369,640,13,good
8194,1393369,640,23,good
8195,1393369,640,47,good
8196,1393369,640,126,good
8197,1393369,640,179,good
8198,1393369,640,227,good
8199,1393369,640,348,good
8200,1393369,640,848,good
8201,1421953,580,5,bad
8202,1421953,580,8,bad
8203,1421953,580,13,bad
8204,1421953,580,23,bad
8205,1421953,580,47,bad
8206,1421953,580,126,bad
8207,1421953,580,179,bad
8208,1421953,580,227,bad
8209,1421953,580,348,bad
8210,1421953,580,848,bad
8211,1421953,553,5,bad
8212,1421953,553,8,bad
8213,1421953,553,13,bad
8214,1421953,553,23,bad
8215,1421953,553,47,bad
8216,1421953,553,126,bad
8217,1421953,553,179,bad
8218,1421953,553,227,bad
8219,1421953,553,348,bad
8220,1421953,553,848,bad
8221,1421953,304,5,bad
8222,1421953,304,8,bad
8223,1421953,304,13,bad
8224,1421953,304,23,bad
8225,1421953,304,47,bad
8226,1421953,304,126,bad
8227,1421953,304,179,bad
8228,1421953,304,227,bad
8229,1421953,304,348,bad
8230,1421953,304,848,bad
8231,1421953,288,5,good
8232,1421953,288,8,good
8233,1421953,288,13,good
8234,1421953,288,23,good
8235,1421953,288,47,good
8236,1421953,288,126,good
8237,1421953,288,179,good
8238,1421953,288,227,good
8239,1421953,288,348,good
8240,1421953,288,848,good
8241,1421953,768,5,good
8242,1421953,768,8,good
8243,1421953,768,13,good
8244,1421953,768,23,good
8245,1421953,768,47,good
8246,1421953,768,126,good
8247,1421953,768,179,good
8248,1421953,768,227,good
8249,1421953,768,348,good
8250,1421953,768,848,good
8251,1421953,960,5,good
8252,1421953,960,8,good
8253,1421953,960,13,good
8254,1421953,960,23,good
8255,1421953,960,47,good
8256,1421953,960,126,good
8257,1421953,960,179,good
8258,1421953,960,227,good
8259,1421953,960,348,good
8260,1421953,960,848,good
8261,1421953,215,5,bad
8262,1421953,215,8,bad
8263,1421953,215,13,bad
8264,1421953,215,23,bad
8265,1421953,215,47,bad
8266,1421953,215,126,bad
8267,1421953,215,179,bad
8268,1421953,215,227,bad
8269,1421953,215,348,bad
8270,1421953,215,848,bad
8271,1421953,160,5,good
8272,1421953,160,8,good
8273,1421953,160,13,good
8274,1421953,160,23,good
8275,1421953,160,47,good
8276,1421953,160,126,good
8277,1421953,160,179,good
8278,1421953,160,227,good
8279,1421953,160,348,good
8280,1421953,160,848,good
8281,1421953,247,5,bad
8282,1421953,247,8,bad
8283,1421953,247,13,bad
8284,1421953,247,23,bad
8285,1421953,247,47,bad
8286,1421953,247,126,bad
8287,1421953,247,179,bad
8288,1421953,247,227,bad
8289,1421953,247,348,bad
8290,1421953,247,848,bad
8291,1421953,640,5,good
8292,1421953,640,8,good
8293,1421953,640,13,good
8294,1421953,640,23,good
8295,1421953,640,47,good
8296,1421953,640,126,good
8297,1421953,640,179,good
8298,1421953,640,227,good
8299,1421953,640,348,good
8300,1421953,640,848,good
8301,1610370,580,5,bad
8302,1610370,580,8,bad
8303,1610370,580,13,bad
8304,1610370,580,23,bad
8305,1610370,580,47,bad
8306,1610370,580,126,bad
8307,1610370,580,179,bad
8308,1610370,580,227,bad
8309,1610370,580,348,bad
8310,1610370,580,848,bad
8311,1610370,553,5,bad
8312,1610370,553,8,bad
8313,1610370,553,13,bad
8314,1610370,553,23,bad
8315,1610370,553,47,bad
8316,1610370,553,126,bad
8317,1610370,553,179,bad
8318,1610370,553,227,bad
8319,1610370,553,348,bad
8320,1610370,553,848,bad
8321,1610370,304,5,bad
8322,1610370,304,8,bad
8323,1610370,304,13,bad
8324,1610370,304,23,bad
8325,1610370,304,47,bad
8326,1610370,304,126,bad
8327,1610370,304,179,bad
8328,1610370,304,227,bad
8329,1610370,304,348,bad
8330,1610370,304,848,bad
8331,1610370,288,5,good
8332,1610370,288,8,good
8333,1610370,288,13,good
8334,1610370,288,23,good
8335,1610370,288,47,good
8336,1610370,288,126,good
8337,1610370,288,179,good
8338,1610370,288,227,good
8339,1610370,288,348,good
8340,1610370,288,848,good
8341,1610370,768,5,good
8342,1610370,768,8,good
8343,1610370,768,13,good
8344,1610370,768,23,good
8345,1610370,768,47,good
8346,1610370,768,126,good
8347,1610370,768,179,good
8348,1610370,768,227,good
8349,1610370,768,348,good
8350,1610370,768,848,good
8351,1610370,960,5,good
8352,1610370,960,8,good
8353,1610370,960,13,good
8354,1610370,960,23,good
8355,1610370,960,47,good
8356,1610370,960,126,good
8357,1610370,960,179,good
8358,1610370,960,227,good
8359,1610370,960,348,good
8360,1610370,960,848,good
8361,1610370,215,5,bad
8362,1610370,215,8,bad
8363,1610370,215,13,bad
8364,1610370,215,23,bad
8365,1610370,215,47,bad
8366,1610370,215,126,bad
8367,1610370,215,179,bad
8368,1610370,215,227,bad
8369,1610370,215,348,bad
8370,1610370,215,848,bad
8371,1610370,160,5,good
8372,1610370,160,8,good
8373,1610370,160,13,good
8374,1610370,160,23,good
8375,1610370,160,47,good
8376,1610370,160,126,good
8377,1610370,160,179,good
8378,1610370,160,227,good
8379,1610370,160,348,good
8380,1610370,160,848,good
8381,1610370,247,5,bad
8382,1610370,247,8,bad
8383,1610370,247,13,bad
8384,1610370,247,23,bad
8385,1610370,247,47,bad
8386,1610370,247,126,bad
8387,1610370,247,179,bad
8388,1610370,247,227,bad
8389,1610370,247,348,bad
8390,1610370,247,848,bad
8391,1610370,640,5,good
8392,1610370,640,8,good
8393,1610370,640,13,good
8394,1610370,640,23,good
8395,1610370,640,47,good
8396,1610370,640,126,good
8397,1610370,640,179,good
8398,1610370,640,227,good
8399,1610370,640,348,good
8400,1610370,640,848,good
8401,2080651,580,5,bad
8402,2080651,580,8,bad
8403,2080651,580,13,bad
8404,2080651,580,23,bad
8405,2080651,580,47,bad
8406,2080651,580,126,bad
8407,2080651,580,179,bad
8408,2080651,580,227,bad
8409,2080651,580,348,bad
8410,2080651,580,848,bad
8411,2080651,553,5,bad
8412,2080651,553,8,bad
8413,2080651,553,13,bad
8414,2080651,553,23,bad
8415,2080651,553,47,bad
8416,2080651,553,126,bad
8417,2080651,553,179,bad
8418,2080651,553,227,bad
8419,2080651,553,348,bad
8420,2080651,553,848,bad
8421,2080651,304,5,bad
8422,2080651,304,8,bad
8423,2080651,304,13,bad
8424,2080651,304,23,bad
8425,2080651,304,47,bad
8426,2080651,304,126,bad
8427,2080651,304,179,bad
8428,2080651,304,227,bad
8429,2080651,304,348,bad
8430,2080651,304,848,bad
8431,2080651,288,5,good
8432,2080651,288,8,good
8433,2080651,288,13,good
8434,2080651,288,23,good
8435,2080651,288,47,good
8436,2080651,288,126,good
8437,2080651,288,179,good
8438,2080651,288,227,good
8439,2080651,288,348,good
8440,2080651,288,848,good
8441,2080651,768,5,good
8442,2080651,768,8,good
8443,2080651,768,13,good
8444,2080651,768,23,good
8445,2080651,768,47,good
8446,2080651,768,126,good
8447,2080651,768,179,good
8448,2080651,768,227,good
8449,2080651,768,348,good
8450,2080651,768,848,good
8451,2080651,960,5,good
8452,2080651,960,8,good
8453,2080651,960,13,good
8454,2080651,960,23,good
8455,2080651,960,47,good
8456,2080651,960,126,good
8457,2080651,960,179,good
8458,2080651,960,227,good
8459,2080651,960,348,good
8460,2080651,960,848,good
8461,2080651,215,5,bad
8462,2080651,215,8,bad
8463,2080651,215,13,bad
8464,2080651,215,23,bad
8465,2080651,215,47,bad
8466,2080651,215,126,bad
8467,2080651,215,179,bad
8468,2080651,215,227,bad
8469,2080651,215,348,bad
8470,2080651,215,848,bad
8471,2080651,160,5,good
8472,2080651,160,8,good
8473,2080651,160,13,good
8474,2080651,160,23,good
8475,2080651,160,47,good
8476,2080651,160,126,good
8477,2080651,160,179,good
8478,2080651,160,227,good
8479,2080651,160,348,good
8480,2080651,160,848,good
8481,2080651,247,5,bad
8482,2080651,247,8,bad
8483,2080651,247,13,bad
8484,2080651,247,23,bad
8485,2080651,247,47,bad
8486,2080651,247,126,bad
8487,2080651,247,179,bad
8488,2080651,247,227,bad
8489,2080651,247,348,bad
8490,2080651,247,848,bad
8491,2080651,640,5,good
8492,2080651,640,8,good
8493,2080651,640,13,good
8494,2080651,640,23,good
8495,2080651,640,47,good
8496,2080651,640,126,good
8497,2080651,640,179,good
8498,2080651,640,227,good
8499,2080651,640,348,good
8500,2080651,640,848,good
8501,2146208,580,5,bad
8502,2146208,580,8,bad
8503,2146208,580,13,bad
8504,2146208,580,23,bad
8505,2146208,580,47,bad
8506,2146208,580,126,bad
8507,2146208,580,179,bad
8508,2146208,580,227,bad
8509,2146208,580,348,bad
8510,2146208,580,848,bad
8511,2146208,553,5,bad
8512,2146208,553,8,bad
8513,2146208,553,13,bad
8514,2146208,553,23,bad
8515,2146208,553,47,bad
8516,2146208,553,126,bad
8517,2146208,553,179,bad
8518,2146208,553,227,bad
8519,2146208,553,348,bad
8520,2146208,553,848,bad
8521,2146208,304,5,bad
8522,2146208,304,8,bad
8523,2146208,304,13,bad
8524,2146208,304,23,bad
8525,2146208,304,47,bad
8526,2146208,304,126,bad
8527,2146208,304,179,bad
8528,2146208,304,227,bad
8529,2146208,304,348,bad
8530,2146208,304,848,bad
8531,2146208,288,5,good
8532,2146208,288,8,good
8533,2146208,288,13,good
8534,2146208,288,23,good
8535,2146208,288,47,good
8536,2146208,288,126,good
8537,2146208,288,179,good
8538,2146208,288,227,good
8539,2146208,288,348,good
8540,2146208,288,848,good
8541,2146208,768,5,good
8542,2146208,768,8,good
8543,2146208,768,13,good
8544,2146208,768,23,good
8545,2146208,768,47,good
8546,2146208,768,126,good
8547,2146208,768,179,good
8548,2146208,768,227,good
8549,2146208,768,348,good
8550,2146208,768,848,good
8551,2146208,960,5,good
8552,2146208,960,8,good
8553,2146208,960,13,good
8554,2146208,960,23,good
8555,2146208,960,47,good
8556,2146208,960,126,good
8557,2146208,960,179,good
8558,2146208,960,227,good
8559,2146208,960,348,good
8560,2146208,960,848,good
8561,2146208,215,5,bad
8562,2146208,215,8,bad
8563,2146208,215,13,bad
8564,2146208,215,23,bad
8565,2146208,215,47,bad
8566,2146208,215,126,bad
8567,2146208,215,179,bad
8568,2146208,215,227,bad
8569,2146208,215,348,bad
8570,2146208,215,848,bad
8571,2146208,160,5,good
8572,2146208,160,8,good
8573,2146208,160,13,good
8574,2146208,160,23,good
8575,2146208,160,47,good
8576,2146208,160,126,good
8577,2146208,160,179,good
8578,2146208,160,227,good
8579,2146208,160,348,good
8580,2146208,160,848,good
8581,2146208,247,5,bad
8582,2146208,247,8,bad
8583,2146208,247,13,bad
8584,2146208,247,23,bad
8585,2146208,247,47,bad
8586,2146208,247,126,bad
8587,2146208,247,179,bad
